"After Admitting Mistake, AstraZeneca Faces Difficult Questions About Its Vaccine",Some trial participants only got a partial dose of AstraZeneca’s vaccine. Experts said the company’s spotty disclosures have eroded confidence.,By Rebecca Robbins and Benjamin Mueller,The New York Times,2020-11-25T20:33:52+0000,https://www.nytimes.com/2020/11/25/business/coronavirus-vaccine-astrazeneca-oxford.html
The Trump Administration Shut a Vaccine Safety Office Last Year. What’s the Plan Now?,The office was dedicated to the long-term safety of vaccines. Experts say plans to track coronavirus vaccines are fragmented and “behind the eight ball.”,By Carl Zimmer,The New York Times,2020-10-23T19:35:38+0000,https://www.nytimes.com/2020/10/23/health/covid-vaccine-safety.html
"To Test Virus Vaccines, U.K. Study Will Intentionally Infect Volunteers","The hotly contested strategy of deliberate exposure, known as a human challenge trial, could speed up the process of identifying effective coronavirus vaccines.",By Benjamin Mueller,The New York Times,2020-10-20T23:02:42+0000,https://www.nytimes.com/2020/10/20/world/europe/coronavirus-vaccine-uk.html
Experts Tell F.D.A. It Should Gather More Safety Data on Covid-19 Vaccines,"In a highly anticipated meeting of the agency’s vaccine advisory board, some said that the current guidelines, which require two months of safety data after a volunteer has been vaccinated, were not enough.",By Katie Thomas,The New York Times,2020-10-23T00:07:10+0000,https://www.nytimes.com/2020/10/22/health/covid-vaccine-fda-advisory-committee.html
Newsom Says California Will Also Independently Review Vaccine,"Gov. Gavin Newsom of California announced on Monday that the state will have its own, independent panel of experts review any federally-approved coronavirus vaccines before they are administered to residents.",By Office Of The California Governor,The New York Times,2020-10-19T21:57:11+0000,https://www.nytimes.com/video/us/politics/100000007403921/california-newsom-coronavirus-vaccine.html
Two Companies Restart Virus Trials in U.S. After Safety Pauses,AstraZeneca and Johnson & Johnson have restarted their late-stage trials after finding that serious illnesses in a few volunteers appeared not to be related to the vaccines.,"By Katherine J. Wu, Carl Zimmer, Sharon LaFraniere and Noah Weiland",The New York Times,2020-10-23T22:36:04+0000,https://www.nytimes.com/2020/10/23/health/covid-vaccine-astrazeneca-johnson-and-johnson.html
Some Areas of N.Y.C. Are Getting a Lot More Testing. Guess Which Ones.,"Coronavirus tests are free, yet data show some wealthy neighborhoods are testing at nearly four times the rate of poor neighborhoods. Why?",By Ginia Bellafante,The New York Times,2020-10-30T09:00:29+0000,https://www.nytimes.com/2020/10/30/nyregion/nyc-covid-testing.html
"First, a Vaccine Approval. Then ‘Chaos and Confusion.’","Come spring, Americans may have their choice of several so-so coronavirus vaccines — with no way of knowing which one is best.",By Carl Zimmer,The New York Times,2020-10-12T15:22:32+0000,https://www.nytimes.com/2020/10/12/health/covid-vaccines.html
Pfizer Says It Won’t Seek Vaccine Authorization Before Mid-November,"Friday’s announcement represents a shift in tone for the company and its leader, who has repeatedly emphasized the month of October in interviews and public appearances.",By Katie Thomas and Noah Weiland,The New York Times,2020-10-16T10:16:05+0000,https://www.nytimes.com/2020/10/16/health/covid-vaccine-pfizer.html
Why You Shouldn’t Worry About Studies Showing Waning Coronavirus Antibodies,"Experts say it’s normal for levels of antibodies to drop after clearing an infection, and that they represent just one arm of the immune response against a virus.",By Apoorva Mandavilli,The New York Times,2020-10-27T20:48:55+0000,https://www.nytimes.com/2020/10/27/health/coronavirus-antibodies-studies.html
Coronavirus Vaccine Makers Are Not Mass-Slaughtering Sharks,"Some coronavirus vaccines rely on a shark-based product, but that doesn’t mean you shouldn’t get immunized.",By Katherine J. Wu,The New York Times,2020-10-13T20:13:53+0000,https://www.nytimes.com/2020/10/13/science/sharks-vaccines-covid-squalene.html
Britain Won’t Go ‘Back Completely to Normal’ As Virus Cases Increase,"As the number of coronavirus cases grows across Europe, British officials discussed how the country would try to emerge from its lockdown.",By Reuters,Reuters,2020-11-12T20:11:34+0000,https://www.nytimes.com/video/world/europe/100000007451778/britain-covid-lockdown.html
The Surging Coronavirus Finds a Federal Leadership Vacuum,"The winter wave has been anticipated for months. Now that it’s here, health officials worry once again about strategy and supplies.","By Sheryl Gay Stolberg, Noah Weiland, Sharon LaFraniere and Andrew Jacobs",The New York Times,2020-11-11T10:00:21+0000,https://www.nytimes.com/2020/11/11/us/politics/coronavirus-surge-trump.html
New Type of Test May Better Discern Immunity to the Coronavirus,The test detects the response of T cells to the virus — an arm of the immune system that may be just as important as antibodies to preventing reinfection.,By Apoorva Mandavilli,The New York Times,2020-11-10T21:52:28+0000,https://www.nytimes.com/2020/11/10/health/t-cell-test-coronavirus-immunity.html
Will the Hardest-Hit Communities Get the Coronavirus Vaccine?,A committee that advises the C.D.C.’s director is working on a plan to equitably distribute immunizations when they become available.,By Gina Kolata,The New York Times,2020-10-30T12:42:26+0000,https://www.nytimes.com/2020/10/30/health/covid-vaccine-racism.html
Mink and the Coronavirus: What We Know,Mink are the only animal known to both catch the virus from people and transmit it to them.,By James Gorman,The New York Times,2020-11-09T23:22:35+0000,https://www.nytimes.com/article/mink-coronavirus-mutation.html
Covid Infections in Animals Prompt Scientific Concern,Mink in Denmark are not the only animals that could become reservoirs for the coronavirus to spread new mutations to people.,By James Gorman,The New York Times,2020-11-08T15:42:58+0000,https://www.nytimes.com/2020/11/08/science/Covid-virus-transmission-mink.html
Pfizer C.E.O. All but Rules Out Vaccine Before Election Day,"Pfizer’s C.E.O. said on Tuesday that much-anticipated results from its vaccine trial would not be coming this month, after all.",By Katie Thomas,The New York Times,2020-10-27T19:54:43+0000,https://www.nytimes.com/2020/10/27/health/pfizer-covid-19-vaccine.html
"Nasal Spray Prevents Covid Infection in Ferrets, Study Finds","Scientists at Columbia University have developed a treatment that blocks the virus in the nose and lungs, is inexpensive and needs no refrigeration.",By Donald G. McNeil Jr,The New York Times,2020-11-05T21:26:59+0000,https://www.nytimes.com/2020/11/05/health/coronavirus-ferrets-vaccine-spray.html
"Denmark Will Kill All Farmed Mink, Citing Coronavirus Infections",Government officials said on Wednesday that a mutation in the virus could interfere with vaccine effectiveness in humans.,By James Gorman,The New York Times,2020-11-04T21:25:36+0000,https://www.nytimes.com/2020/11/04/health/covid-mink-mutation.html
Trump and Biden Spar Over Vaccine,"At Thursday night’s debate, President Trump and Joe Biden differed on when a vaccine to combat the coronavirus would be available.",By The New York Times,The New York Times,2020-10-23T01:31:38+0000,https://www.nytimes.com/video/us/elections/100000007410722/biden-trump-vaccine-debate.html
Where Is This Pandemic Headed?,"The coronavirus is not going to be over anyime soon, our health reporter Donald G. McNeil Jr. says. But on vaccines and other interventions, he finds reasons for optimism.",,The New York Times,2020-10-07T10:00:10+0000,https://www.nytimes.com/2020/10/07/podcasts/the-daily/future-of-the-coronavirus.html
Trump Addresses Vaccine Availability and Aid to Puerto Rico,"President Trump amended his earlier statements, saying on Friday that the distribution of a vaccine to “every American” might not be until next year. He also announced that he would release $13 billion of aid to Puerto Rico for rebuilding its electrical grid and schools.",By Reuters,The New York Times,2020-09-18T21:52:58+0000,https://www.nytimes.com/video/us/politics/100000007348568/trump-puerto-rico-vaccine-covid-virus.html
"Biden, Seizing on Worries of a Rushed Vaccine, Warns Trump Can’t Be Trusted","Thrusting the issue of a coronavirus vaccine to the center of the campaign, Joe Biden said he trusted vaccines, but not a politicized development process. His comments came as the president publicly rebuked the top federal scientist.",By Sydney Ember,The New York Times,2020-09-16T22:55:45+0000,https://www.nytimes.com/2020/09/16/us/politics/biden-trump-coronavirus-vaccine.html
"No, the Coronavirus Is Not Like the Flu",Experts have said repeatedly that the coronavirus poses a far more serious threat than influenza viruses.,By Katherine J. Wu,The New York Times,2020-10-06T16:35:40+0000,https://www.nytimes.com/2020/10/06/technology/trump-flu-comments.html
‘Warp Speed’ Officials Debut Plan for Distributing Free Vaccines,"Despite the president’s statements about military involvement in the vaccine rollout, officials said that for most people, “there will be no federal official who touches any of this vaccine.”",By Katie Thomas,The New York Times,2020-09-16T16:53:16+0000,https://www.nytimes.com/2020/09/16/health/covid-vaccines-free.html
"Against Covid-19, Imperfect Measures Do the Most Good","Speed and scale may matter more than absolute effectiveness when it comes to tests, masks, treatments and vaccines.",By Joshua T. Schiffer,The New York Times,2020-10-04T15:00:10+0000,https://www.nytimes.com/2020/10/04/opinion/coronavirus-vaccines-masks.html
"Vaccine Makers Keep Safety Details Quiet, Alarming Scientists",Researchers say drug companies need to be more open about how vaccine trials are run to reassure Americans who are skittish about getting a coronavirus vaccine.,By Katie Thomas,The New York Times,2020-09-13T19:25:59+0000,https://www.nytimes.com/2020/09/13/science/coronavirus-vaccine-trials.html
Top U.S. Health Officials Tiptoe Around Trump’s Vaccine Timeline,The administration’s experts tried to find a way to support both the president and the reality of scientific and medical constraints he doesn’t always recognize.,By James Gorman,The New York Times,2020-09-20T20:37:02+0000,https://www.nytimes.com/2020/09/20/health/covid-vaccine-trump.html
"AstraZeneca, Under Fire for Vaccine Safety, Releases Trial Blueprints",Experts are concerned that the company has not been more forthcoming about two participants who became seriously ill after getting its experimental vaccine.,"By Denise Grady, Katherine J. Wu and Sharon LaFraniere",The New York Times,2020-09-19T22:26:09+0000,https://www.nytimes.com/2020/09/19/health/astrazeneca-vaccine-safety-blueprints.html
Clinical Trials Hit by Ransomware Attack on Health Tech Firm,"No patients were affected, but the incident was another reminder of the risks in the increasingly common assaults on computer networks.",By Nicole Perlroth,The New York Times,2020-10-03T20:08:13+0000,https://www.nytimes.com/2020/10/03/technology/clinical-trials-ransomware-attack-drugmakers.html
How the F.D.A. Stood Up to the President,"After months of caving to pressures from the White House, Commissioner Stephen Hahn and a band of agency scientists have eked out a few victories.","By Sheila Kaplan, Sharon LaFraniere, Noah Weiland and Maggie Haberman",The New York Times,2020-10-20T22:39:42+0000,https://www.nytimes.com/2020/10/20/health/covid-vaccines-fda-trump.html
The Man Behind America’s Race for a Vaccine,"Dr. Moncef Slaoui, the head of Operation Warp Speed, talks to Kara Swisher about a data-driven timeline, sticking to the science and battle rhythms.",By Kara Swisher,The New York Times,2020-10-05T09:00:10+0000,https://www.nytimes.com/2020/10/05/opinion/sway-kara-swisher-moncef-slaoui.html
White House Blocks New Coronavirus Vaccine Guidelines,"The F.D.A. proposed stricter guidelines for emergency approval of a coronavirus vaccine, but the White House chief of staff objected to provisions that would push approval past Election Day.",By Sharon LaFraniere and Noah Weiland,The New York Times,2020-10-05T23:16:49+0000,https://www.nytimes.com/2020/10/05/us/politics/coronavirus-vaccine-guidelines.html
How an Ill-Fated Fishing Voyage Helped Us Understand Covid-19,The threat posed by the virus makes randomized controlled trials extremely difficult. That means “real-life experiments” are especially important.,By Kim Tingley,The New York Times,2020-10-20T09:00:05+0000,https://www.nytimes.com/2020/10/20/magazine/covid-natural-experiments.html
Capitalism Is Broken. The Fix Begins With a Free Covid-19 Vaccine.,"Skewed public-private relationships, like pharmaceutical companies getting millions from taxpayers then overcharging for drugs, are just one part of the problem.",By Mariana Mazzucato,International New York Times,2020-10-08T10:00:07+0000,https://www.nytimes.com/2020/10/08/opinion/international-world/capitalism-covid-19-vaccine.html
5 Ways Families Can Prepare as Coronavirus Cases Surge,"As winter approaches, we still need to be vigilant about taking precautions.",By Christina Caron,The New York Times,2020-10-19T20:51:50+0000,https://www.nytimes.com/2020/10/19/parenting/coronavirus-surge-prepare.html
"As the Virus Surges, Stark Differences Over What Is Around the Corner","President Trump’s health secretary voiced optimism on Sunday that vaccines and treatments would soon save the day, but governors and experts issued bleak warnings about the public letting down its guard.","By Melina Delkic, Gina Kolata and Lucy Tompkins",The New York Times,2020-10-18T22:49:16+0000,https://www.nytimes.com/2020/10/18/us/virus-warning-vaccine-Azar.html
‘I Won’t Be Used as a Guinea Pig for White People’,"Mistrust of vaccines runs deep in African-American communities. Against formidable odds, Father Paul Abernathy and his teams are trying to convince residents of Pittsburgh’s historic Black neighborhoods to volunteer for trials testing a Covid-19 shot.",By Jan Hoffman and Chang W. Lee,The New York Times,2020-10-07T07:00:21+0000,https://www.nytimes.com/2020/10/07/health/coronavirus-vaccine-trials-african-americans.html
Trump and Biden on a Coronavirus Vaccine,"President Trump claimed that a vaccine for the coronavirus would be available to the public “soon,” while Joseph R. Biden Jr. expressed concern over the safety of any rapidly approved vaccine.",By The New York Times,The New York Times,2020-09-30T02:17:28+0000,https://www.nytimes.com/video/us/elections/100000007368633/trump-vaccine-debate-video-clip.html
All Eyes Are on Pfizer as Trump Pushes for Vaccine by October,"Despite slim chances that its vaccine will be ready by October, Pfizer has big incentives to hint that it might be.",By Katie Thomas,The New York Times,2020-09-30T07:00:13+0000,https://www.nytimes.com/2020/09/30/health/pfizer-covid-vaccine.html
A Global Vaccine?,Countries around the globe are collaborating on developing a vaccine. Why isn’t the U.S. participating?,By Jeneen Interlandi and Chai Dingari,The New York Times,2020-09-24T20:30:02+0000,https://www.nytimes.com/video/opinion/100000007359483/covax-vaccine-facility-america.html
3 Covid-19 Trials Have Been Paused for Safety. That’s a Good Thing.,"Experts were comforted that companies are following safety precautions. They pointed out that pauses in vaccine trials are common, but pauses in treatment trials like Eli Lilly’s are rare.",By Carl Zimmer,The New York Times,2020-10-14T16:36:18+0000,https://www.nytimes.com/2020/10/14/health/covid-clinical-trials.html
"Coronavirus Reinfections Are Real but Very, Very Rare","A case in Nevada has spurred new concerns that people who have recovered from the infection may still be vulnerable. That’s unlikely, experts say.",By Apoorva Mandavilli,The New York Times,2020-10-13T22:25:29+0000,https://www.nytimes.com/2020/10/13/health/coronavirus-reinfection.html
Biotech Industry Pushes Trump Administration to Release New Vaccine Guidelines,"The BIO trade group, whose members include most of the vaccine makers, asked the health secretary to make the new vaccine guidelines public.",By Sheryl Gay Stolberg,The New York Times,2020-10-02T13:33:07+0000,https://www.nytimes.com/2020/10/02/us/politics/covid-vaccine-guidelines.html
"Facebook Bans Anti-Vaccination Ads, Clamping Down Again","The social network, which prohibits misinformation related to the coronavirus, has also banned other types of content in recent days.",By Mike Isaac,The New York Times,2020-10-13T17:01:18+0000,https://www.nytimes.com/2020/10/13/technology/facebook-bans-anti-vaccination-ads.html
"Is This a Good Time to Be Born? Comparatively Speaking, Yes","In her new book about child mortality, Perri Klass explores the science.",By Christie Watson,The New York Times,2020-10-13T09:00:06+0000,https://www.nytimes.com/2020/10/13/books/review/a-good-time-to-be-born-perri-klass.html
"China Gives Unproven Covid-19 Vaccines to Thousands, With Risks Unknown","Drug company workers, government officials and others have been injected outside the usual testing process. More will be soon, bewildering experts who worry about potential ill effects.",By Sui-Lee Wee,The New York Times,2020-09-26T09:00:20+0000,https://www.nytimes.com/2020/09/26/business/china-coronavirus-vaccine.html
"A Dose of Optimism, as the Pandemic Rages On","The months ahead will be difficult. But the medical cavalry is coming, and the rest of us know what we need to do.",By Donald G. McNeil Jr,The New York Times,2020-10-12T15:27:09+0000,https://www.nytimes.com/2020/10/12/health/coronavirus-pandemic-vaccine-optimism.html
The Race for a Super-Antibody Against the Coronavirus,"A network of scientists is chasing the pandemic’s holy grail: an antibody that protects against not just the virus, but also related pathogens that may threaten humans.",By Apoorva Mandavilli,The New York Times,2020-10-12T18:10:03+0000,https://www.nytimes.com/2020/10/12/health/coronavirus-monoclonal-antibodies-trump.html
"India’s Vaccine Industry Will ‘Help All Humanity,’ Modi Says","In a recorded address to the United Nations General Assembly, Prime Minister Narendra Modi of India said the country’s vaccine production and delivery capacity would help fight the coronavirus pandemic.",By The Associated Press,AP,2020-09-26T18:45:05+0000,https://www.nytimes.com/video/world/asia/100000007363011/india-modi-coronavirus-vaccine.html
What if There Isn’t a Vaccine for Years?,A pause of AstraZeneca’s trials over safety concerns raises issues about what life without a Covid-19 vaccine will look like.,,The New York Times,2020-09-09T11:17:51+0000,https://www.nytimes.com/2020/09/09/business/dealbook/coronavirus-vaccine-astrazeneca.html
Identify the Different Symptoms of the Flu and Covid-19,"With fears of a “twindemic” in the United States this fall, here’s a guide to understanding what’s making you feel terrible.",By Donald G. McNeil Jr,The New York Times,2020-10-04T02:46:08+0000,https://www.nytimes.com/2020/10/03/at-home/coronavirus-flu-symptoms.html
We Need to Recruit More Black Americans in Vaccine Trials,Pharmaceutical companies and the government must step up their efforts to enroll a diverse group of volunteers.,"By Wayne A. I. Frederick, Valerie Montgomery Rice, David M. Carlisle and James E. K. Hildreth",The New York Times,2020-09-11T09:00:54+0000,https://www.nytimes.com/2020/09/11/opinion/vaccine-testing-black-americans.html
AstraZeneca Partly Resumes Coronavirus Vaccine Trial After Halting It for Safety,"The company said tests of its vaccine would start up again in Britain while remaining suspended in the U.S. and other countries. Pfizer, a competitor, announced an expansion of its trials.","By Carl Zimmer, Katie Thomas and Benjamin Mueller",The New York Times,2020-09-12T23:02:52+0000,https://www.nytimes.com/2020/09/12/health/astrazeneca-coronavirus-vaccine-trial-resumes.html
"From Asia to Africa, China Promotes Its Vaccines to Win Friends","With pledges of a coronavirus vaccine, China is on a charm offensive to repair strained diplomatic ties and bolster engagement with other countries.",By Sui-Lee Wee,The New York Times,2020-09-11T07:00:10+0000,https://www.nytimes.com/2020/09/11/business/china-vaccine-diplomacy.html
A New Theory Asks: Could a Mask Be a Crude ‘Vaccine’?,Scientists float a provocative — and unproven — idea: that masks expose the wearer to just enough of the virus to spark a protective immune response.,By Katherine J. Wu,The New York Times,2020-09-08T16:01:19+0000,https://www.nytimes.com/2020/09/08/health/covid-masks-immunity.html
Safety Review Underway of AstraZeneca’s Vaccine Trial,A participant in the company’s late-stage coronavirus vaccine trial reportedly developed severe neurological symptoms. Now experts must assess whether the vaccine was responsible.,By Katherine J. Wu,The New York Times,2020-09-10T10:37:49+0000,https://www.nytimes.com/2020/09/10/health/covid-astrazeneca-vaccine-trans.html
Russia Is Slow to Administer Virus Vaccine Despite Kremlin’s Approval,"After announcing the first government clearance for a coronavirus vaccine, Russia delayed distributing it. It remains unclear how many people have received it.",By Andrew E. Kramer,The New York Times,2020-09-19T14:16:48+0000,https://www.nytimes.com/2020/09/19/world/europe/russia-coronavirus-vaccine.html
I Got a Trial Covid-19 Vaccine. Do I Still Have to Wear a Mask?,The magazine’s Ethicist columnist on whether participating in a vaccine trial means you can act as if you’re part of an “immune elite” — and more.,By Kwame Anthony Appiah,The New York Times,2020-09-15T09:00:18+0000,https://www.nytimes.com/2020/09/15/magazine/i-got-a-trial-covid-19-vaccine-do-i-still-have-to-wear-a-mask.html
Watch Live: Senate Holds Hearing on Vaccines,"Dr. Francis Collins, the director of the National Institutes of Health, and Surgeon General Jerome Adams are scheduled to testify before a Senate committee on the development of a coronavirus vaccine.",By Reuters,Reuters,2020-09-09T13:49:32+0000,https://www.nytimes.com/video/us/politics/100000007331279/senate-vaccine-hearing.html
U.S. Investigates Vaxart’s Claims Related to Covid-19 Vaccine,"The biotech firm said it was under scrutiny about claims it made on its involvement in Operation Warp Speed, the federal program to develop Covid-19 cures.",By David Gelles,The New York Times,2020-10-15T15:38:31+0000,https://www.nytimes.com/2020/10/15/business/vaxart-covid-coronavirus-vaccine.html
"Covid-19 Vaccines Are Chance at Salvation, Financial and Beyond, for Drug Makers","Big profits beckon for pharmaceutical companies, which are already using their work on vaccines to fight efforts in Washington to curb drug prices.","By Jesse Drucker, David Gelles and Katie Thomas",The New York Times,2020-10-13T09:00:16+0000,https://www.nytimes.com/2020/10/13/business/drug-companies-covid-19-vaccines.html
"Vladimir Putin Has a Vaccine, and He’s Rushing to Share It","As America retreats from world affairs, Russia is promising other nations help on the pandemic.",By Judyth Twigg,The New York Times,2020-10-13T09:00:08+0000,https://www.nytimes.com/2020/10/13/opinion/coronavirus-vaccine-russia-united-states.html
She Hunts Viral Rumors About Real Viruses,"For Heidi Larson, the founder of the Vaccine Confidence Project, dispelling vaccine hesitancy means building trust — and avoiding the term “anti-vaxxer.”",By Jenny Anderson,The New York Times,2020-10-13T06:30:14+0000,https://www.nytimes.com/2020/10/13/health/coronavirus-vaccine-hesitancy-larson.html
A Dose of Vaccine Reality,The F.D.A. releases guidelines that had been trailed by politics: This is your morning tip sheet.,By Giovanni Russonello,The New York Times,2020-10-07T11:00:34+0000,https://www.nytimes.com/2020/10/07/us/politics/fda-vaccine-coronavirus-white-house.html
Harris and Pence Clash on Coronavirus Vaccine,"Kamala Harris said she would not take a vaccine released under the Trump administration unless health professionals recommended it, while Mike Pence said she was undermining confidence in a vaccine.",By The New York Times,The New York Times,2020-10-08T01:41:56+0000,https://www.nytimes.com/video/us/elections/100000007383971/kamala-harris-vaccine-dr-fauci.html
"In Reversal, White House Approves Stricter Guidelines for Vaccine Makers",The guidelines make it highly unlikely that a coronavirus vaccine will be given emergency authorization by Election Day.,By Carl Zimmer and Noah Weiland,The New York Times,2020-10-06T22:22:49+0000,https://www.nytimes.com/2020/10/06/health/covid-vaccine-guidelines.html
America and the Virus: ‘A Colossal Failure of Leadership’,"In its destruction of American lives, treasure and well-being, this pandemic marks the greatest failure of U.S. governance since Vietnam.",By Nicholas Kristof,The New York Times,2020-10-22T09:00:18+0000,https://www.nytimes.com/2020/10/22/opinion/sunday/coronavirus-united-states.html
South Korea Tries to Quell Anxiety Over Flu Shots After 13 Unexplained Deaths,"Health officials say there is no link between the deaths and the flu vaccines. But the deaths, after two recent vaccine recalls, have raised safety fears among the public at a critical time.",By Choe Sang-Hun and Sui-Lee Wee,The New York Times,2020-10-21T19:33:24+0000,https://www.nytimes.com/2020/10/21/world/asia/south-korea-tries-to-quell-anxiety-over-flu-shots-after-13-unexplained-deaths.html
"J. Michael Lane, a General in the Rout of Smallpox, Dies at 84","At the C.D.C., he waged a 13-year campaign to vanquish a deadly infectious disease that had ravaged the world for centuries. Victory came in 1977.",By Robert D. McFadden,The New York Times,2020-10-21T20:46:55+0000,https://www.nytimes.com/2020/10/21/science/j-michael-lane-dead.html
"In Terms of Child Mortality, It’s a Good Time for Public Health","Despite the crises of 2020, parents can realistically expect that children born today will outlive them. That wasn’t always the case.","By Perri Klass, M.D",The New York Times,2020-10-12T09:00:08+0000,https://www.nytimes.com/2020/10/12/well/family/child-mortality-public-health.html
Novavax Enters Final Stage of Coronavirus Vaccine Trials,"The Maryland company, which has never brought a vaccine to market, has started its Phase 3 trial in the United Kingdom, with plans to begin in the United States in October.",By Katie Thomas and Carl Zimmer,The New York Times,2020-09-24T20:53:13+0000,https://www.nytimes.com/2020/09/24/health/covid-19-vaccine-novavax.html
"Trump May Reject Tougher F.D.A. Vaccine Standards, Calling Them ‘Political’","In suggesting he might reject tougher guidelines, President Trump once again undermined efforts by government scientists to bolster public confidence in their work.",By Sheryl Gay Stolberg,The New York Times,2020-09-23T23:51:52+0000,https://www.nytimes.com/2020/09/23/us/politics/coronavirus-science.html
Cuomo to Form Task Force to Test Coronavirus Vaccine,Gov. Andrew M. Cuomo of New York said he planned to form a panel to advise the state on the coronavirus vaccine’s safety and effectiveness over concerns the federal approval process had become politicized.,By Office Of Gov. Andrew M. Cuomo,The New York Times,2020-09-24T19:59:10+0000,https://www.nytimes.com/video/us/politics/100000007359616/ny-forms-covid-vacinne-approval-panel.html
A Kids’ Vaccine Isn’t Coming Anytime Soon,"There are currently no trials underway, making a vaccine unlikely before fall of 2021. And students are missing online school at alarming rates.",By Amelia Nierenberg and Dani Blum,The New York Times,2020-09-23T16:58:06+0000,https://www.nytimes.com/2020/09/23/us/covid-vaccine-children.html
"Johnson & Johnson’s Vaccine Advances, Sparking Optimism in Race","Unlike some of its competitors, Johnson & Johnson’s vaccine does not need to be frozen and may require just one shot instead of two.",By Carl Zimmer and Katie Thomas,The New York Times,2020-09-23T10:45:07+0000,https://www.nytimes.com/2020/09/23/health/covid-19-vaccine-johnson-and-johnson.html
"New York Will Review Virus Vaccines, Citing Politicization of Process","New York officials do not play a role in the approval of a vaccine, but could delay distribution if they believed the vaccine was not safe.",By Michael Gold and Jesse McKinley,The New York Times,2020-09-24T17:20:19+0000,https://www.nytimes.com/2020/09/24/nyregion/new-york-coronavirus-vaccine.html
"Even With Vaccine There Will Still Be ‘Vulnerable People,’ Fauci Says","Dr. Anthony S. Fauci and other top U.S. health officials testified before a Senate panel on the prospect of a vaccine, and warned that social distancing measures would still have to continue.",By Reuters,Reuters,2020-09-23T18:08:27+0000,https://www.nytimes.com/video/us/politics/100000007357017/fauci-coronavirus-vaccine-update.html
Can Trump Really Speed Approval of Covid Treatments?,"Emergency-use authorizations, a formerly obscure corner of regulatory law, have become a centerpiece of the government’s response to the pandemic.",By Robert P. Baird,The New York Times,2020-10-10T09:00:11+0000,https://www.nytimes.com/2020/10/10/health/covid-vaccine-treatment-fda-emergency.html
Playing Politics With a Vaccine,"Growing numbers of Americans say they wouldn’t take a coronavirus vaccine if it were available today. If you’ve been watching the presidential campaign, that’s not surprising.",By Lisa Lerer,The New York Times,2020-09-17T23:00:21+0000,https://www.nytimes.com/2020/09/17/us/politics/trump-biden-coronavirus-vaccine.html
The Vaccine Challenge: ‘Not Putting All Our Eggs in One Basket’,Anita Anand is out shopping for millions of doses of a coronavirus vaccine that isn’t yet approved to make sure Canada is ready when it finally is.,By Ian Austen,The New York Times,2020-09-11T21:01:01+0000,https://www.nytimes.com/2020/09/11/world/canada/the-vaccine-challenge-not-putting-all-our-eggs-in-one-basket.html
Covering Ebola Didn’t Prepare Me for This: I Volunteered for the Covid-19 Vaccine Trial,"George Washington University invited me to participate in Moderna’s vaccine trial because I am triple-risk: a Black woman, a Type 1 diabetic and asthmatic.",By Helene Cooper,The New York Times,2020-09-11T17:09:10+0000,https://www.nytimes.com/2020/09/11/us/politics/coronavirus-vaccine-first-person.html
Russians Publish Early Coronavirus Vaccine Results,The first batch of public data from the “Sputnik V” vaccine showed that it was safe and produced an immune response. No one knows yet whether it prevents coronavirus infections.,By Carl Zimmer,The New York Times,2020-09-04T18:18:53+0000,https://www.nytimes.com/2020/09/04/health/russia-covid-vaccine.html
These Scientists Are Giving Themselves D.I.Y. Coronavirus Vaccines,"Impatient for a coronavirus vaccine, dozens of scientists around the world are giving themselves — and sometimes, friends and family — their own unproven versions.",By Heather Murphy,The New York Times,2020-09-01T07:00:11+0000,https://www.nytimes.com/2020/09/01/science/covid-19-vaccine-diy.html
Health Official Tries to Reassure Public That Science Will Set Vaccine Approval,"Dr. Francis S. Collins, the National Institutes of Health director, who testified before senators along with Surgeon General Jerome Adams, said a vaccine wouldn’t be made available unless it was safe.",By Sheryl Gay Stolberg,The New York Times,2020-09-09T23:47:00+0000,https://www.nytimes.com/2020/09/09/us/politics/coronavirus-vaccine-trump.html
Race for Coronavirus Vaccine Pits Spy Against Spy,The intelligence wars over vaccine research have intensified as China and Russia expand their efforts to steal American work at both research institutes and companies.,By Julian E. Barnes and Michael Venutolo-Mantovani,The New York Times,2020-09-05T15:44:20+0000,https://www.nytimes.com/2020/09/05/us/politics/coronavirus-vaccine-espionage.html
"Trump ‘Undermining Public Confidence,’ on Vaccine, Biden Says","Joseph R. Biden Jr., the Democratic nominee for president, pushed for full transparency on a vaccine for the coronavirus and said that President Trump’s approach was unhelpful.",By The Associated Press,AP,2020-09-07T20:56:33+0000,https://www.nytimes.com/video/us/politics/100000007328380/biden-coronavirus-vaccine.html
Studies Begin to Untangle Obesity’s Role in Covid-19,People with extra weight may struggle to mount a robust immune response to the coronavirus — and may respond poorly to a vaccine.,By Katherine J. Wu,The New York Times,2020-09-29T07:00:14+0000,https://www.nytimes.com/2020/09/29/health/covid-obesity.html
N.I.H. Director Has ‘Cautious Optimism’ for Covid-19 Vaccine by End of 2020,"Dr. Francis Collins, the director of the National Institutes of Health, emphasized to senators that coronavirus vaccine development and distribution would be determined based on science and not politics.",By Reuters,Reuters,2020-09-09T17:48:18+0000,https://www.nytimes.com/video/us/politics/100000007331800/nih-collins-coronavirus-vaccine.html
